id,text,target
32653,@USER @USER @USER Fuck yes ride it baby!,1
83667,@USER A good person turns people in doing crimes.  To say Satan made them do it is unthinkable.  Satan wouldn't turn the child abusers in.  What is this progressive pope thinking?,0
57599,@USER Christianity is against abortion. It considers abortion as murder. Chelsea doesn’t under Christianity &amp; probably doesn’t even go to church.,0
77637,@USER jajaja Too funny. I have never heard @USER ever speak bad about ANTIFA. Time to denounce them now.,0
45405,#Tories #Labour #GE2017 #Conservatives Conservatives URL theresa_may: We have three fantastic shortlisted Conservative candidates for Mayor of London in ShaunBaileyUK andrewboff and joymorrissey - all proud advocates for London. If y… URL,0
12809,"#PeoplesVote  #StopBrexit  @USER  #remain  I don't want to go.. either, You know what, After we leave, My slogans going to be It used to be better than this"" should have stayed in. Useless goverment. URL",1
33913,@USER Maybe they will Havana an Antifa race war &amp; slam the dildos out of each others butts.,1
93956,@USER @USER Yeah. He’s very immature &amp; can dish out criticism while crying and blocking instead of accepting any. It’s cool. Folks can see him for who he is mostly.,1
20339,"@USER @USER @USER But what makes you think they are liberals?  There is nothing liberal about any of that.  These people spent the '90s insulting liberals, publicly humiliating black activists, and openly attacking the New Deal.  Where is the liberal"" part?  They passed GOP policies!""",1
81571,@USER What the fuck is this they’re trying to set him up so it looks like he somehow deserved to be shot,1
37603,@USER Because claims if sex assault and rape are only political weapons to them.,0
84361,@USER @USER Here come the beta liberals lmao *convo muted you can cry all day to yourselves.,1
61642,@USER Srsly it sucks. When ur living life it’s full of bullshit rules we just gotta suck up to survive,1
49074,@USER @USER @USER @USER @USER Typical violent antifa... @USER hooligans are stalking California causing mayhem. URL,0
58602,@USER @USER @USER @USER @USER  #DoYourJob #DoTheRightThing -U all know well what a stellar #SCOTUS #JudgeKavanaugh will B-a documented lifetime of excellence Don't B puppets obstructing @USER who is #MAGA &amp; #KAG #ConfirmKavanaughNow #MAGA #KAG,0
47749,"@USER Well remember how the cops in San Jose stood down"" and watched as antifa thugs armed with bats,bottles &amp; pepper spray attacked Trump rally goers?  They were ""just following orders"".  That's what most soldiers &amp; cops do. Soldiers follow orders &amp; cops protect their paycheck.  SAD.""",1
24552,@USER hope all is well. Thats so fucked. Like seriously what the fuck is wrong with ppl now. Gun control is no issue though right. Thank God I live in Canada. Feel brutal for all the attacks in the U.S.A but seriously it won't go away.,1
56174,@USER @USER Twisted Dem talk exhibited as Sen Feinstein insists Kavanaugh answer how he would handle a specific case. Seems Ginsburg rule not important to her when she is fishing for a specific answer!,0
97595,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Following all patriots please fb,0
82828,"@USER Ouch that hurt""  Well anyway you are?""",0
57331,@USER GOOD 🖕them !,1
68331,It’s good that @USER is taking a page out of @USER book by hiring more high power woman in leadership roles. If only he was as good of a leader as #POTUS45 maybe the #Mavericks wouldn’t be in the position they are now. #MarkCuban #metoo #maga,0
99344,"@USER @USER I wonder if they will burn their Levis since @USER has come out in favor of gun control? Levi Strauss teams up with gun control group: We cannot stand by silently"" URL URL",1
92226,@USER @USER Good shit my bad though,1
83417,#canpoli conservatives are excellent at running up debt and enriching their special interests. URL,0
25689,@USER Hey @USER why don’t you just leave then? It’s ok we’ll be ok without you. Let us know how much better things are where you end up.,0
32453,@USER And don't say anything towards me because my cousins are Puerto Rican my answer Puerto Rican none of them blame from they ain't playing the mayor of Puerto Rico the government,0
30113,@USER @USER He's NO POPE!!,0
58213,@USER @USER That’s so sad and terrifying; I know it’s been dropped to a 2 but all the reports I’ve seen says that doesn’t mean shit for this storm. All you have to do is look at pictures of that thing to realize it’s a fucking BEAST,1
66385,@USER When atmosphere turns greenish tint from greenhouse gases and humans eat humans in candy bar form maybe I’ll care. MAGA!!!!!!!!,1
22450,@USER @USER @USER There are thousands apon thousands of videos on YouTube alone of Antifa attacking people just for being at Trump rallies or Republican events. This is not happening anywhere to Democrats. This is on a widespread scale and people like you try to lie and obfuscate to cover them,1
78783,@USER @USER See the mess Europe is for PR examples. Giving liberals a go at anything in government always ends in disaster. You're welcome: URL,0
74795,A mood. URL,0
32094,@USER @USER She can lie in the shit she created,1
89653,@USER @USER @USER @USER @USER @USER @USER Maybe stop attacking Conservatives and you might find they don’t retaliate.,1
40520,@USER I can’t wait till antifa dorks get shot trying this.,0
30058,@USER @USER thats really hard hitting stuff! why not grill him on how his party along with the @USER  bought AUSTERITY not for the rich but for the poor the sick and disabled and ask if they are STILL feeling the efects? oh no you wont @USER TORY RUN media!,0
68946,@USER thinking of leaving this is a joke now! I spend all my time connecting for it just to disconnect again!,0
11410,"@USER @USER I know the brown shirts"" in the UK were not an arm of Government then but ANTIFA and the protection they receive from our police and as shown the German Police seem to act like it.""",0
66982,@USER @USER That is just awful ! He never was much anyway! A grown man acting like that; a bully ! Best to you and hubby Mark ! MAGA 🇺🇸,1
53817,@USER @USER What award. Head of the Nazi antifa violence movement,1
15355,After you declare ANTIFA a terrorist's organization then start collecting the names of all the professors involved: URL,0
29348,.@USER Just another Republican hater!  It amazes me that liberals don’t like Republican’s money 💰 Colin You’re fired! 😂😂#BoycottColinJost #EmmyAwards URL,0
27993,@USER And yet “he is”. Better than anyone before him🤢,0
88629,@USER You @USER speak the Truth about =&gt; #Louis Farrakhan &lt;= ... he is a raging anti-Semite &amp; racist.,1
98437,@USER He needs a long look in the mirror,0
28378,@USER The beauty of this.  Just like the dems inventing the nuclear option the next time a liberal is up for consideration for scotus we conservatives will know what to do.,0
88099,@USER I LOVE YOUR WIT!  You are clearly perceptive and very smart - one of the best to play this game - just played too hard like Andy said.,0
60981,@USER I ain’t fucking w/u today lol,1
17546,"Ed Rendell Says Dems Will Retake House By 10 to 20 Seats""  URL #TCOT #MAGA #RedNationRising""",0
39663,@USER The Irony is that most murders are done by illegal gun users who are gang members . This predominantly only affects Latino and black families. The problem is not gun control the problem is judges who let violent gun offenders back on Street after shooting someone.,1
78479,*Finally at my sister's apartaments* Instant reminder that she is ungrateful brat and i'm much more happy without seeing her,1
86690,@USER Corrupt dcrats in charge in PR the big problem,1
72741,@USER no he came back to nyc w ducky,0
58201,@USER @USER @USER U don’t think bad stuff happens to men in cars? Shit happens to everyone it’s just your mindset on how you deal with possible issues like that. You can’t spend your whole life worrying about something that most likely won’t happen to you. But it’s your life do ur thing haha.,1
96451,#Professor Who Shot Self Over Trump Says Gun Control Was Actual Goal #AR-15 URL URL,0
12178,@USER @USER Except he is. His administration has allowed crime in the city to skyrocket. You bloody leftist snake.,1
22902,@USER all conservatives are bad people,0
67461,@USER @USER They'd be fired if they came out supporting Trump.  Twitter would probably release their addresses to that pedo group.....what's their name again.......oh yeah......Antifa.,0
29089,@USER @USER @USER We love an eagles family,0
35895,@USER @USER @USER Agreed. Antifa is totally ate up with worms. In fact they are worms.,0
96924,@USER Obama was the devil incarnate &amp; Trump is Jesus Christ himself. I get where you are coming from.,1
13025,@USER What did u just notice that he is not actually a good speaker just a good reader,0
49763,"@USER Dear Paul McFartney-  You had us at Beatles.  You lost us at President Mad Captain.  Burn in hell-  Jon."" URL",1
55756,@USER Harley is the right choice for public education. He is the right choice at the right time for Orange County.  Rouda is a moderate..pro business...pro family...and the only one who is pro American.,0
94036,@USER @USER Not sure bout Antifa  But  His notion of an Open Society was informed by his mentor Karl Popper  This motivates him to be anti-border and anti-nationalism  Which is fine  He's allowed try shape the world his way  As long as his core philosophy isn't incorrect  Which it is,0
